Neighbourhood,Venue Latitude,Venue Longitude,Venue,Venue Category
La Sagrera,41.42581785877087,2.188123490629741,El rincón del tío Emilio,Restaurant
La Sagrera,41.4264577,2.1874931,La Paradeta,Seafood Restaurant
La Sagrera,41.42722075241111,2.1897887266068765,Parc de la Pegaso,Park
La Sagrera,41.42324268421916,2.188289908593542,+ Q Burguer,Bar
La Sagrera,41.42276236535373,2.1895520844158947,Casa Angel,Spanish Restaurant
La Sagrera,41.424778487077,2.190058016102697,La Font de la Sagrera,Tapas Restaurant
La Sagrera,41.42650563984892,2.1862796816124925,El pollo azul,Fried Chicken Joint
La Sagrera,41.421442,2.186957,Caprabo,Grocery Store
La Sagrera,41.42330883959649,2.1880604881782757,Bar MaryVic,Bar
La Sagrera,41.42311718540789,2.1841484661818362,Prime Döner Kebab,Falafel Restaurant
La Sagrera,41.426950618147906,2.18719924436412,La Famiglia,Snack Place
La Sagrera,41.426564089842806,2.187068112961112,Manenas,Cupcake Shop
La Sagrera,41.4217,2.19361,RENFE Barcelona-Sagrera,Train Station
La Sagrera,41.42449414785852,2.184081267334649,Panadería Purgimon,Bakery
La Sagrera,41.41928889233414,2.189347080744422,Edelweiss Cafetería,Cafeteria
Congrés i els Indians,41.42350641541845,2.1809952086384,Toca Teca,Tapas Restaurant
Congrés i els Indians,41.42273136920525,2.17878820894839,Bodega Luis,Tapas Restaurant
Congrés i els Indians,41.42257873520451,2.1803060173988342,Coctelería Torre Rosa,Cocktail Bar
Congrés i els Indians,41.42238148822458,2.1792164743350497,2D2Dspuma,Brewery
Congrés i els Indians,41.42154,2.1789384,Pizzeando,Pizza Place
Congrés i els Indians,41.42281642493201,2.178662466976675,Marc's Entrepans,Sandwich Place
Congrés i els Indians,41.42346486024578,2.1814714989124484,Gimnasio Puro Impacto,Gym / Fitness Center
Congrés i els Indians,41.42047102588689,2.1793292105394357,Río Dragón,Chinese Restaurant
Congrés i els Indians,41.42454065886319,2.176904822716588,L'obrador dels 15,Restaurant
Congrés i els Indians,41.42602040668511,2.179666943525032,Can Pere Tapes,Tapas Restaurant
Congrés i els Indians,41.42612486292388,2.185266123514497,VivaGym Meridiana,Gym
Congrés i els Indians,41.422046395739834,2.185547301380809,Mercat Felip II,Farmers Market
Congrés i els Indians,41.42487919651237,2.1854703839470244,Parc Infantil La Granota,Playground
Congrés i els Indians,41.420932622577865,2.18017390679942,Farmacia Carmen Cartanya,Pharmacy
Congrés i els Indians,41.425738340753924,2.180914878845215,Plaça del Congrés Eucarístic,Plaza
Congrés i els Indians,41.42486876189227,2.1863852850440133,la Sirena,Grocery Store
Congrés i els Indians,41.42718635811996,2.1832752227783203,Canòdrom Meridiana,Dog Run
Congrés i els Indians,41.42521167103601,2.176099717378306,Quin15s,Bar
Congrés i els Indians,41.42194821069128,2.181163014093685,Caprabo,Grocery Store
Congrés i els Indians,41.42289404448625,2.185881271067394,Superpizza,Pizza Place
Congrés i els Indians,41.424575444547266,2.1861582031652564,El Paso,Restaurant
Congrés i els Indians,41.42051518697845,2.1832407805373752,Mercadona,Supermarket
Congrés i els Indians,41.42545922006339,2.185919671930392,tradizionalia,Bakery
Congrés i els Indians,41.42463003957152,2.1864959432054407,Elim Home,Furniture / Home Store
Congrés i els Indians,41.4237280302758,2.1867322220233887,Gorsi Döner Kebab,Falafel Restaurant
Navas,41.41804618186833,2.183245940063886,Beering Barcelona,Brewery
Navas,41.4181276,2.1889453,Escola de cuina Terra d'Escudella,Cooking School
Navas,41.42045987701444,2.182165127042287,Collonut,Gastropub
Navas,41.417025,2.183999,Condis,Supermarket
Navas,41.420143821784734,2.190002967711577,Nau Ivanow,Performing Arts Venue
Navas,41.421918,2.183633,Mezzé,Burger Joint
Navas,41.42046815396751,2.1809239577358777,La Gamba,Spanish Restaurant
Navas,41.422623344753546,2.1869565076011894,Eat Street at La Nau Bostik,Food Truck
Navas,41.41694306660415,2.1870189105091336,la Sirena,Grocery Store
Navas,41.420122564103416,2.1816731569826926,La Marquesa,Bakery
Navas,41.41886259048162,2.18679022836639,El Món De La Cervesa,Bar
Navas,41.416191163989666,2.186910005509901,Torres 2 Sandwitcheria Hamburgueseria,Sandwich Place
Navas,41.41437430572788,2.1878980100154877,Il Capriccio Napoletano,Italian Restaurant
Navas,41.415404849603675,2.1819794463958675,A Cañota,Spanish Restaurant
Navas,41.417811,2.187753,Fujiyama,Japanese Restaurant
Navas,41.41781497628418,2.1843526720416064,Lidl,Supermarket
Navas,41.41722611746683,2.1879182509737656,Mercadona,Supermarket
Navas,41.41876205479219,2.1805508323130476,Cantina Mexicana Chihuahua,Mexican Restaurant
Navas,41.41629617736943,2.18224527189057,DiR Maragall,Gym / Fitness Center
Navas,41.418097611791666,2.1805246713967295,El Timbalet,Tapas Restaurant
Navas,41.41677832141812,2.1866300937985517,Caprabo,Grocery Store
Navas,41.41950926892994,2.1813060692345165,la Sirena,Grocery Store
Navas,41.41967168697789,2.1868942191299956,Consum Basic,Grocery Store
Navas,41.41795067134884,2.1862471103668213,Plaça de Ferran Reyes,Plaza
Navas,41.41745279506638,2.189486294734023,Caprabo,Supermarket
Navas,41.42098352201604,2.18273895621926,Bonpreu,Supermarket
Navas,41.422097552123084,2.187069181150005,Granier,Bakery
Navas,41.42003141395291,2.1805582681552482,Plaça de Maragall,Plaza
Navas,41.41695238197604,2.185492464172622,Forn del barri,Bakery
Navas,41.420512885404364,2.1808139685475005,Bar Obón,Tapas Restaurant
Navas,41.41617874540036,2.1878837216755067,Mr. Pan,Café
Navas,41.42054792293432,2.1807262523237303,Valentino's,Tapas Restaurant
Navas,41.420137824343506,2.1811882478977345,Mama Cafe,Coffee Shop
Navas,41.42174624820314,2.186903335820177,RENFE La Sagrera-Meridiana,Train Station
Navas,41.42006328358825,2.1803515973803247,El Racó de l'Opa,Tapas Restaurant
Navas,41.418605914144095,2.180606263568031,La Xarcuteca,BBQ Joint
Navas,41.415438,2.182086,En Bandeja,Food & Drink Shop
Navas,41.42000643309302,2.1807070541013394,Pasteleria Fruben,Bakery
Navas,41.42106280517003,2.1905660487014673,Pista Poliesportiva La Sagrera,Basketball Court
El Camp de l'Arpa del Clot,41.41092143698526,2.1809910659276444,El Ruedo,South American Restaurant
El Camp de l'Arpa del Clot,41.40947013988498,2.1811405380244255,Queimada Nivell Q,Gaming Cafe
El Camp de l'Arpa del Clot,41.410618246595064,2.1828541060899584,SienTe,Tea Room
El Camp de l'Arpa del Clot,41.410182414225,2.179583972332334,Enigmik Room Escape Barcelona,Escape Room
El Camp de l'Arpa del Clot,41.40961892296398,2.1842461824417114,D'Clot,Café
El Camp de l'Arpa del Clot,41.40892541331649,2.181756236865265,Bonpreu,Supermarket
El Camp de l'Arpa del Clot,41.408348240916425,2.1818826468348247,Mendieta Pastelería Argentina,Pastry Shop
El Camp de l'Arpa del Clot,41.40988670412606,2.1816878244771942,Santutxo,Beer Garden
El Camp de l'Arpa del Clot,41.410743710865674,2.180894237118689,Frankfurt Rafa,Hot Dog Joint
El Camp de l'Arpa del Clot,41.41145872732675,2.1850278618197545,Pizza Luna,Pizza Place
El Camp de l'Arpa del Clot,41.41222921025218,2.1806498893900965,Forn Elias,Bakery
El Camp de l'Arpa del Clot,41.409018133905604,2.1795097319180865,Il Piccolo Focone,Italian Restaurant
El Camp de l'Arpa del Clot,41.410305,2.180179,Goiko Grill,Burger Joint
El Camp de l'Arpa del Clot,41.41029034080789,2.1801631752557666,Timesburg,Burger Joint
El Camp de l'Arpa del Clot,41.40793550198195,2.1845040420921884,He Cheng,Chinese Restaurant
El Camp de l'Arpa del Clot,41.410182,2.183303,Creps Clot,Creperie
El Camp de l'Arpa del Clot,41.412383372695444,2.1838305818753363,Muntanya Doner Kebab,Middle Eastern Restaurant
El Camp de l'Arpa del Clot,41.414124,2.184156,Miseria e Nobiltà,Italian Restaurant
El Camp de l'Arpa del Clot,41.41400152291524,2.1842206429318667,La Llama,Restaurant
El Camp de l'Arpa del Clot,41.410987471321896,2.182383559253124,El Rovell del Clot,Mediterranean Restaurant
El Camp de l'Arpa del Clot,41.41150970564624,2.1815317761688333,Pizza Qué?,Pizza Place
El Camp de l'Arpa del Clot,41.40991943027418,2.179260940656686,Sant Jordi Hostel Sagrada Familia,Hostel
El Camp de l'Arpa del Clot,41.40873340990243,2.1870943921895982,Restaurante El Clot,Mediterranean Restaurant
El Camp de l'Arpa del Clot,41.41145764500947,2.180172471636698,Kailash Restaurante Tibetano,Asian Restaurant
El Camp de l'Arpa del Clot,41.40893885758646,2.179327858671058,Casablanca Pub,Cocktail Bar
El Camp de l'Arpa del Clot,41.4112162,2.1768704,Forn de la Cantonada,Bakery
El Camp de l'Arpa del Clot,41.40915,2.1827521,Bona Burguer,Burger Joint
El Camp de l'Arpa del Clot,41.40729188190754,2.180954007576255,Duet Fit Sagrada Familia,Gym / Fitness Center
El Camp de l'Arpa del Clot,41.40666545774701,2.184243476533711,PowerGym Barcelona,Gym / Fitness Center
El Camp de l'Arpa del Clot,41.414538,2.181093,El Cafetó,Bakery
El Camp de l'Arpa del Clot,41.41263597557632,2.180591865023263,Happy People Sagrada Familia,Hotel
El Camp de l'Arpa del Clot,41.41410124421461,2.1811822125104103,L'Ombra,Mediterranean Restaurant
El Camp de l'Arpa del Clot,41.410813836149764,2.179487943649292,Els Miralls,Restaurant
El Camp de l'Arpa del Clot,41.411190516,2.178738779,Restaurante Azul,Restaurant
El Camp de l'Arpa del Clot,41.40917284120317,2.18465900621814,Gent del Barri,Café
El Camp de l'Arpa del Clot,41.41111823720035,2.1824973235330787,Consum Basic,Grocery Store
El Camp de l'Arpa del Clot,41.413913191701056,2.179895936681417,9 vintage,BBQ Joint
El Camp de l'Arpa del Clot,41.41154777262765,2.1784369219973194,Paradis D'or,Chinese Restaurant
El Camp de l'Arpa del Clot,41.40693037601147,2.180005545664177,Claror,Gym
El Camp de l'Arpa del Clot,41.41445878907642,2.1804803609848022,Bodega Fermín,Wine Bar
El Camp de l'Arpa del Clot,41.4144350293623,2.185404263155377,Casa De Cuenca,Spanish Restaurant
El Camp de l'Arpa del Clot,41.40715800117252,2.181766968355581,Cafeteria El Nilo,Middle Eastern Restaurant
El Camp de l'Arpa del Clot,41.41029418557321,2.184539692761437,Granier,Bakery
El Camp de l'Arpa del Clot,41.41043018933668,2.1830830614197136,Anagerie,Bakery
El Camp de l'Arpa del Clot,41.406767369598285,2.181215837012627,Mercadona,Supermarket
El Camp de l'Arpa del Clot,41.40728020249209,2.181782253244898,Vivari,Bakery
El Camp de l'Arpa del Clot,41.40948816536587,2.1802540631718754,Charter,Department Store
El Camp de l'Arpa del Clot,41.41154432251078,2.1812748450955026,la Sirena,Grocery Store
El Camp de l'Arpa del Clot,41.408401364652484,2.1819549555762445,Londres 2,Spanish Restaurant
El Camp de l'Arpa del Clot,41.40845561162254,2.1803864568209974,Pinxo Panxo Bar,Tapas Restaurant
El Camp de l'Arpa del Clot,41.40986181485903,2.1884163249645243,Almirall,Bar
El Camp de l'Arpa del Clot,41.40948078573695,2.1788386263710264,Paul,Bakery
El Camp de l'Arpa del Clot,41.41135178323713,2.1848157027264974,Estació ITV,Auto Garage
El Camp de l'Arpa del Clot,41.412808616165385,2.178604092377147,Xoco,Snack Place
El Camp de l'Arpa del Clot,41.410911966035975,2.179328598583027,Toscana,Italian Restaurant
El Camp de l'Arpa del Clot,41.408698252472426,2.1801244418654897,Portofino,Café
El Camp de l'Arpa del Clot,41.40764323343585,2.1850931960739923,Hotel Catalonia Sagrada Familia ***,Hotel
El Camp de l'Arpa del Clot,41.41358366635015,2.18117424526105,Domino's Pizza,Pizza Place
El Camp de l'Arpa del Clot,41.408230905114664,2.180656099371845,Kenko II,Latin American Restaurant
El Camp de l'Arpa del Clot,41.410877,2.182619,La Bocatería,Sandwich Place
El Camp de l'Arpa del Clot,41.406823283424515,2.181149371086479,Lidl,Grocery Store
El Camp de l'Arpa del Clot,41.41221885275798,2.1804334803213536,Tapas La Union,Tapas Restaurant
El Camp de l'Arpa del Clot,41.41151516729873,2.1770489043806163,L'oliva,Spanish Restaurant
El Camp de l'Arpa del Clot,41.40848858365645,2.186639812811822,La Coctelera,Spanish Restaurant
El Camp de l'Arpa del Clot,41.407074921513185,2.18208555381732,METRO Encants,Metro Station
El Camp de l'Arpa del Clot,41.409420993048194,2.1875834209220537,Cafeteria Estacio RENFE El Clot-Aragó,Restaurant
El Camp de l'Arpa del Clot,41.40628582129799,2.18329653829658,Graffiti Hostel,Hostel
El Camp de l'Arpa del Clot,41.41104908034268,2.188610583189112,"La Farinera, Ateneu Del Clot",Performing Arts Venue
El Camp de l'Arpa del Clot,41.41157680493017,2.1770536058939087,Cal Otilia,Spanish Restaurant
El Camp de l'Arpa del Clot,41.410977272705104,2.188724888638614,Mercadona,Big Box Store
El Clot,41.4090576171875,2.1887378692626953,Dolsotbap,Korean Restaurant
El Clot,41.408198,2.18961,La Revolta,Tapas Restaurant
El Clot,41.407860711077916,2.1903991699218746,Parc del Clot,Park
El Clot,41.408702958830474,2.192697045184104,Ca la Paqui,Wine Shop
El Clot,41.40773101591848,2.1880484283428814,La Clotenca,Comfort Food Restaurant
El Clot,41.40862834493564,2.1882545975081813,El Taller Bar Cultural,Restaurant
El Clot,41.408859128943675,2.1886026519718262,Marlen - Tastets,Tapas Restaurant
El Clot,41.407915242869805,2.1886422344056675,Mercat del Clot,Farmers Market
El Clot,41.407116,2.187755,Tutu Vietnamese Cuisine,Vietnamese Restaurant
El Clot,41.41178082860658,2.188741755383084,El Tall Iberic,Restaurant
El Clot,41.40736761625498,2.1929845559382652,Els Tres Porquets,Mediterranean Restaurant
El Clot,41.40683769593239,2.1917988724250845,L'Actiu Restaurant,Mediterranean Restaurant
El Clot,41.40888955182306,2.1918802286410433,Plaça de Valentí Almirall,Plaza
El Clot,41.40599690587361,2.189159805743846,L'Olivera,Spanish Restaurant
El Clot,41.41060798772909,2.185011246582506,Forn Colón,Café
El Clot,41.40677816729806,2.1919054173763746,Social Point,Tech Startup
El Clot,41.41122117991593,2.1901234127243696,Naranjito,Cocktail Bar
El Clot,41.40583906703915,2.192731372484922,Casa Aliaga,Spanish Restaurant
El Clot,41.41135732478801,2.195786994852276,Complex Esportiu Clot de la Mel,Soccer Field
El Clot,41.40861099,2.1928983,Can Pineda,Spanish Restaurant
El Clot,41.40914,2.195375,Doña Jacinta,Empanada Restaurant
El Clot,41.407784488784856,2.189050229202548,Pannus,Bakery
El Clot,41.40683383153017,2.1866513231717843,Barcelona Urbany,Hostel
El Clot,41.408074,2.188911,Capritxets del Clot,Coffee Shop
El Clot,41.408357,2.186343,Restaurant Al Magribia,Moroccan Restaurant
El Clot,41.408947420447994,2.1851516608882045,"Enrique Tomás - Rogent, 19",Spanish Restaurant
El Clot,41.405752987158394,2.1914284302307943,Carrefour,Supermarket
El Clot,41.411924240822486,2.1947014331817627,Clot de la Mel,Park
El Clot,41.405555467330046,2.19059431606847,Fnac,Electronics Store
El Clot,41.40563169672238,2.191321849822998,Chök,Donut Shop
El Clot,41.40831894790254,2.1885281648006405,A Ruta Galega,Spanish Restaurant
El Clot,41.413540080440455,2.188724303981063,Salon Amistad,Chinese Restaurant
El Clot,41.409047609903766,2.1853995323181152,Frankfurt Rogent,Hot Dog Joint
El Clot,41.409011902118905,2.1942054232245822,Gran Via de les Corts Catalanes,Historic Site
El Clot,41.407718507213076,2.188865868162069,Bar Refugio De Los 33,Latin American Restaurant
El Clot,41.41273177388991,2.19000475061557,Pastisseria Figuls,Dessert Shop
El Clot,41.408208471535985,2.1878332663041227,Ca la Margui,Spanish Restaurant
El Clot,41.40690578921816,2.188895620179878,El patio de mi casa,Tapas Restaurant
El Clot,41.40811048921201,2.188423148844498,Confitería La Palma,Dessert Shop
El Clot,41.41007017424974,2.1951050182895164,Bar Lafuente,Tapas Restaurant
El Clot,41.410186207721715,2.1968096494674683,Pizza Bulls,Pizza Place
El Clot,41.408683542198915,2.1859138650278434,Cafès Caracas,Café
El Clot,41.40557536684913,2.1914291381835938,C.C. Glòries,Shopping Mall
El Clot,41.40682479207486,2.195127153318026,Restaurante Carrasco e hijos,Spanish Restaurant
El Clot,41.40805033264432,2.1858922498501103,Hotel Catalonia Albéniz,Hotel
El Clot,41.41167106649779,2.1859350089670406,Braseria Suyapa,Restaurant
El Clot,41.41104633625311,2.185655499578394,Leonardo Boutique Hotel Barcelona,Hotel
El Clot,41.41077360374009,2.1944117546081543,Mercadona,Supermarket
El Clot,41.411034,2.1914406,Old School Bakery Cafe (Old School Bakery & Cafe),Pastry Shop
El Clot,41.40611452220433,2.1917724609375,Bershka,Shoe Store
El Clot,41.40888667574046,2.189653515815735,Oficina Correos,Post Office
El Clot,41.413133812182124,2.1904121334775413,Luar,Coffee Shop
El Clot,41.41235834828693,2.189685749776747,Aroma de Café,Café
El Clot,41.40834498225891,2.188555009331351,Clot 76,Cocktail Bar
El Clot,41.40666932288261,2.1939658209493884,Yoshinoya-8,Asian Restaurant
El Clot,41.410948822766436,2.1867668632819055,Hotel Catalonia Atenas,Hotel
El Clot,41.408023950913396,2.195900781676019,Alfasoni,Music Store
El Clot,41.40991256961788,2.1861878643352703,Vadepizza,Pizza Place
El Clot,41.40559950822935,2.1911823749542236,Pull&Bear,Clothing Store
El Clot,41.40792573421504,2.188561203456036,BAR Comidas CLOT,Café
El Clot,41.40960244104305,2.194929767930669,Cafè Bar El Paso,Tapas Restaurant
El Clot,41.40792805984041,2.1885666451216963,La Granjeta,Bar
El Clot,41.41217470103831,2.1936005022460656,El Raco de la Mel,Burger Joint
El Clot,41.412035902215564,2.1899250760622415,Torradas,Mediterranean Restaurant
El Clot,41.408966912421306,2.185176008104459,Plaça de l'Oca,Plaza
El Clot,41.40774897783341,2.195175441126668,Silva,Mediterranean Restaurant
El Clot,41.408006945106415,2.1929859876573454,Radar C31 entrada a BCN,Park
El Clot,41.41237163834445,2.189807928699059,La Gavina,Bakery
El Clot,41.412583585518675,2.1901583683182912,Cerveceria Montferry,Snack Place
El Clot,41.407904341650365,2.1855242843117058,The Catalan Sandwich,Sandwich Place
El Clot,41.41378562697479,2.1894334893770067,TMB Mallorca-Navas de Tolosa,Bus Station
El Clot,41.406636,2.187711,El Rincón de Cádiz,Tapas Restaurant
El Clot,41.41205345451913,2.1960853301106344,Supercor,Food & Drink Shop
El Parc i la Llacuna del Poblenou,41.40228306279631,2.1910239884332587,Hotel SB Glow,Hotel
El Parc i la Llacuna del Poblenou,41.402374,2.190667,Hotel Sb Glow Sauna,Sauna / Steam Room
El Parc i la Llacuna del Poblenou,41.398805,2.192327,Madrelievito Laboratorio,Pizza Place
El Parc i la Llacuna del Poblenou,41.39847740736391,2.1893137104761493,Deu Dits,Climbing Gym
El Parc i la Llacuna del Poblenou,41.398873,2.19493,Espai Joliu,Café
El Parc i la Llacuna del Poblenou,41.39903924000445,2.1883732668599927,Carrot Café,Sandwich Place
El Parc i la Llacuna del Poblenou,41.40104074530427,2.1942927116393776,Hotel Ibis Barcelona,Hotel
El Parc i la Llacuna del Poblenou,41.40254777242111,2.187944293957132,Museo del Diseño de Barcelona,Art Museum
El Parc i la Llacuna del Poblenou,41.399158,2.195313,Cafeteria Industrial,Cafeteria
El Parc i la Llacuna del Poblenou,41.4037981,2.1912844,Novotel Barcelona City,Hotel
El Parc i la Llacuna del Poblenou,41.40247756305261,2.1952005799474246,Sopa,Vegetarian / Vegan Restaurant
El Parc i la Llacuna del Poblenou,41.40023812049811,2.1908702037996126,Golden Tulip Barcelona,Hotel
El Parc i la Llacuna del Poblenou,41.403106761731266,2.194980523599906,Museo Can Framis,Art Museum
El Parc i la Llacuna del Poblenou,41.39901287415873,2.1943014431738654,Onair,Dance Studio
El Parc i la Llacuna del Poblenou,41.399198710747946,2.1885310113430023,L'Estoneta,Breakfast Spot
El Parc i la Llacuna del Poblenou,41.39681963317447,2.1913092252456856,SKYE Coffee Co.,Coffee Shop
El Parc i la Llacuna del Poblenou,41.40458074210619,2.191114185036265,Duet Fit,Gym / Fitness Center
El Parc i la Llacuna del Poblenou,41.39969815906721,2.1863276831207505,Teatre Nacional de Catalunya,Theater
El Parc i la Llacuna del Poblenou,41.39774516635052,2.1942876734503978,Petit Bangkok,Thai Restaurant
El Parc i la Llacuna del Poblenou,41.39790205203248,2.1957478624538322,Nømad Roaster's Home,Coffee Shop
El Parc i la Llacuna del Poblenou,41.397495913699615,2.188808992124071,Capri By Fraser Barcelona,Hotel
El Parc i la Llacuna del Poblenou,41.4047505309692,2.1916598081588745,Tapa Tapa,Tapas Restaurant
El Parc i la Llacuna del Poblenou,41.39755493056179,2.1912423138491994,Razzmatazz,Nightclub
El Parc i la Llacuna del Poblenou,41.39884915855182,2.196776591208618,Ultra-Local Records,Record Shop
El Parc i la Llacuna del Poblenou,41.40407832415139,2.190550726514334,Óptica Universitaria,Optical Shop
El Parc i la Llacuna del Poblenou,41.397309556602075,2.191620535760063,Razzmatazz 3,Music Venue
El Parc i la Llacuna del Poblenou,41.403376,2.190225,Beergarden at The Gates,Beer Garden
El Parc i la Llacuna del Poblenou,41.39849753693859,2.1956157802311167,Market Cuina,Mediterranean Restaurant
El Parc i la Llacuna del Poblenou,41.40512073022586,2.191340825819008,UNIQLO ユニクロ,Clothing Store
El Parc i la Llacuna del Poblenou,41.39867525949133,2.1943127397167945,Bharma,Spanish Restaurant
El Parc i la Llacuna del Poblenou,41.39719850924681,2.190214825063006,Rocksound,Rock Club
El Parc i la Llacuna del Poblenou,41.398212206469246,2.1902078584033395,Dixi 724,Rock Club
El Parc i la Llacuna del Poblenou,41.40441691203971,2.193191215101251,Daniel Café,Restaurant
El Parc i la Llacuna del Poblenou,41.39727,2.188262,Forastera,Restaurant
El Parc i la Llacuna del Poblenou,41.39689199748664,2.1912338138776786,Espacio 88,Building
El Parc i la Llacuna del Poblenou,41.40199129837433,2.195682156125258,Súper Coffee & Food Store,Coffee Shop
El Parc i la Llacuna del Poblenou,41.40499754077802,2.1921650476428662,Veritas,Deli / Bodega
El Parc i la Llacuna del Poblenou,41.401067670798376,2.186510089318454,Encants Barcelona,Flea Market
El Parc i la Llacuna del Poblenou,41.40479698175323,2.1908785700108764,Zara,Clothing Store
El Parc i la Llacuna del Poblenou,41.39719463508866,2.191331103452209,Razzmatazz 2,Music Venue
El Parc i la Llacuna del Poblenou,41.39786978471527,2.189948558807373,Sonora Sports Tavern,Sports Bar
El Parc i la Llacuna del Poblenou,41.40377276246994,2.191198313778184,Terraza Novotel Barcelona City,Roof Deck
El Parc i la Llacuna del Poblenou,41.4050448203716,2.1925184174493806,HEMA,Department Store
El Parc i la Llacuna del Poblenou,41.398198428151765,2.195914928121387,LaPlataforma,Art Gallery
El Parc i la Llacuna del Poblenou,41.40505765930281,2.192684524309579,El Mercat de Glòries,Food Court
El Parc i la Llacuna del Poblenou,41.396818075870485,2.192112370070598,D9,Tapas Restaurant
El Parc i la Llacuna del Poblenou,41.40239378839725,2.1930220184538873,Casa Pepe,Mediterranean Restaurant
El Parc i la Llacuna del Poblenou,41.3970966298937,2.1916153961376845,Bar Ceferino,Bar
El Parc i la Llacuna del Poblenou,41.401594655952216,2.1959822071409496,Catacroquet,Bistro
El Parc i la Llacuna del Poblenou,41.39901577165734,2.1948302649447897,Com Tú Bar,Bar
El Parc i la Llacuna del Poblenou,41.405065996170705,2.1924770991035962,Butipà,Hot Dog Joint
El Parc i la Llacuna del Poblenou,41.39752379413317,2.191276019941869,The loft,Nightclub
El Parc i la Llacuna del Poblenou,41.403668191151844,2.190136857221177,The Gates Hotel Diagonal Barcelona,Hotel
El Parc i la Llacuna del Poblenou,41.40506371654336,2.1927459451710076,Giovanni,Ice Cream Shop
El Parc i la Llacuna del Poblenou,41.398881310216176,2.1952760573154477,Raven Metal Bar,Bar
El Parc i la Llacuna del Poblenou,41.401218675033455,2.1966112133049083,La Mossegada del Poble Nou,Restaurant
El Parc i la Llacuna del Poblenou,41.40050349953107,2.186745298400098,Stop & Mos,Fast Food Restaurant
El Parc i la Llacuna del Poblenou,41.40033703780166,2.1914209336452353,ITV Certio,Auto Garage
El Parc i la Llacuna del Poblenou,41.40520368769825,2.1910990058936846,Marco Aldany,Salon / Barbershop
El Parc i la Llacuna del Poblenou,41.405119,2.192534,Odkhuu’s,Tapas Restaurant
El Parc i la Llacuna del Poblenou,41.405101777917146,2.1914184045948444,Starbucks CC Glòries,Cafeteria
El Parc i la Llacuna del Poblenou,41.401245155438936,2.1857576054072636,el Mirall dels Encants,Restaurant
El Parc i la Llacuna del Poblenou,41.404918761855384,2.190629849021171,C&A,Clothing Store
El Parc i la Llacuna del Poblenou,41.39951061519412,2.1911985581963553,BeGood,Music Venue
El Parc i la Llacuna del Poblenou,41.40504846812811,2.192564336262615,Viena,Sandwich Place
El Parc i la Llacuna del Poblenou,41.39740589148341,2.192060116677398,Hotel Villa Olimpic@ Suites,Hotel
El Parc i la Llacuna del Poblenou,41.399008397957985,2.188470644906139,Hostal Hitech TwentyTú,Hostel
El Parc i la Llacuna del Poblenou,41.405078065046474,2.1926472798732393,Drink&Eat,Mediterranean Restaurant
El Parc i la Llacuna del Poblenou,41.405096060885114,2.191101614043059,Phone House,Mobile Phone Shop
El Parc i la Llacuna del Poblenou,41.40391344700336,2.190979017280945,Restaurante Novotel Barcelona City,Restaurant
El Parc i la Llacuna del Poblenou,41.39669159002227,2.1889694330455955,Rebeka,Breakfast Spot
El Parc i la Llacuna del Poblenou,41.39674350576584,2.1920964927239672,Hijos de Caín,Bar
El Parc i la Llacuna del Poblenou,41.40508766793417,2.1928254592634957,El rebost de Can Culleretes,Bistro
El Parc i la Llacuna del Poblenou,41.40506655791944,2.1927360692768314,Ingredients: cafè,Snack Place
El Parc i la Llacuna del Poblenou,41.401732687258004,2.186903545289647,Tram T4/T5/T6 Glòries,Tram Station
El Parc i la Llacuna del Poblenou,41.4050133320088,2.19084965445915,Springfield,Clothing Store
El Parc i la Llacuna del Poblenou,41.405125440023106,2.1913552898216486,la Sirena,Grocery Store
El Parc i la Llacuna del Poblenou,41.400327280234265,2.192068003723373,Base Detall-Sport,Sporting Goods Shop
El Parc i la Llacuna del Poblenou,41.40505628775676,2.192630422089832,San Tomassino,Italian Restaurant
El Parc i la Llacuna del Poblenou,41.40133782834127,2.1889499460755375,Restaurante La Fonda,Spanish Restaurant
El Parc i la Llacuna del Poblenou,41.39733008384923,2.190488238483688,Airbar 2.0,Bar
El Parc i la Llacuna del Poblenou,41.3970174519828,2.192164544514678,Sallés Hotel Pere IV,Hotel
El Parc i la Llacuna del Poblenou,41.40384271655611,2.1905031592177693,Wapa,Restaurant
El Parc i la Llacuna del Poblenou,41.398743,2.189541,Bicing 211,Bike Rental / Bike Share
El Parc i la Llacuna del Poblenou,41.40502781478063,2.192166578788384,La Tagliatella,Italian Restaurant
El Parc i la Llacuna del Poblenou,41.39799920419853,2.192337520508433,Hotel NH Barcelona Diagonal Center,Hotel
El Parc i la Llacuna del Poblenou,41.396797901680074,2.191070299684672,Pepe Bar,Bar
El Parc i la Llacuna del Poblenou,41.40444290741969,2.1915607600996725,Tram T4 Ca l'Aranyó,Tram Station
El Parc i la Llacuna del Poblenou,41.40516698166608,2.1903916052542627,H&M,Clothing Store
El Parc i la Llacuna del Poblenou,41.40241465959905,2.187925261350756,Sauleda,Mediterranean Restaurant
El Parc i la Llacuna del Poblenou,41.40213915223558,2.187180519104004,Bicing 44,Bike Rental / Bike Share
El Parc i la Llacuna del Poblenou,41.39720607925798,2.1919250095274587,Breakfast!@Villa Olimpic Hotel&Spa,Burrito Place
El Parc i la Llacuna del Poblenou,41.396580730040874,2.1916066564184353,shaka & shack,Burger Joint
